OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -l
  -k 100
  -s 0
  Adult.csv
  Adult

File/input/Adult.csv: 116 items, 32561 transactions
Found 100 non-redundant productive itemsets in 86 seconds

SELF-SUFFICIENT ITEMSETS:
Rule, No. of transactions, Leverage, Lift, P-value, Antecedent Support, Strength
0 & field10 = Outlying-US(Guam-USVI-etc),14, 0.000104, 1.317193,0.0211118,0.000430,1.000000
0 & field2 = Without-pay,14, 0.000104, 1.317193,0.0211118,0.000430,1.000000
0 & field4 = Never-married & field3 = HS-grad & field1 = Age24-31 & field8 = Female & field6 = Unmarried,87, 0.000643, 1.317193,3.75538e-11,0.002672,1.000000
0 & field6 = Not-in-family & field3 = HS-grad & field4 = Divorced & field8 = Female & field5 = Other-service,76, 0.000562, 1.317193,7.84470e-10,0.002334,1.000000
0 & field6 = Not-in-family & field4 = Divorced & field1 = Age24-31 & field8 = Female & field5 = Other-service,20, 0.000148, 1.317193,0.00403841,0.000614,1.000000
0 & field4 = Never-married & field5 = Adm-clerical & field3 = HS-grad & field1 = Age24-31 & field8 = Female,97, 0.000717, 1.317193,2.36743e-12,0.002979,1.000000
0 & field4 = Never-married & field5 = Adm-clerical & field6 = Not-in-family & field3 = HS-grad & field8 = Female,142, 0.001050, 1.317193,9.27487e-18,0.004361,1.000000
0 & field4 = Never-married & field5 = Adm-clerical & field1 = Age24-31 & field8 = Female & field9 = Hour21-35,35, 0.000259, 1.317193,6.45292e-05,0.001075,1.000000
0 & field4 = Never-married & field5 = Adm-clerical & field2 = Private & field1 = Age17-23,555, 0.004105, 1.317193,8.62123e-68,0.017045,1.000000
0 & field5 = Adm-clerical & field2 = Private & field1 = Age17-23 & field6 = Own-child,363, 0.002685, 1.317193,1.93613e-44,0.011148,1.000000
0 & field4 = Never-married & field8 = Female & field5 = Other-service & field1 = Age17-23,456, 0.003372, 1.317193,9.91386e-56,0.014004,1.000000
0 & field6 = Not-in-family & field4 = Divorced & field1 = Age24-31 & field9 = Hour21-35,36, 0.000266, 1.317193,4.89732e-05,0.001106,1.000000
0 & field3 = HS-grad & field8 = Female & field1 = Age17-23 & field6 = Own-child,291, 0.002152, 1.317193,1.00533e-35,0.008937,1.000000
0 & field4 = Never-married & field3 = HS-grad & field1 = Age17-23 & field6 = Own-child,710, 0.005251, 1.317193,9.24507e-87,0.021805,1.000000
0 & field4 = Divorced & field1 = Age24-31 & field8 = Female & field9 = Hour21-35,59, 0.000436, 1.317193,8.57915e-08,0.001812,1.000000
0 & field4 = Never-married & field3 = HS-grad & field1 = Age24-31 & field9 = Hour21-35,147, 0.001087, 1.317193,2.32274e-18,0.004515,1.000000
0 & field6 = Not-in-family & field3 = HS-grad & field1 = Age24-31 & field9 = Hour21-35,64, 0.000473, 1.317193,2.15727e-08,0.001966,1.000000
0 & field4 = Never-married & field8 = Female & field5 = Other-service & field6 = Own-child,404, 0.002988, 1.317193,2.06044e-49,0.012407,1.000000
0 & field6 = Not-in-family & field1 = Age24-31 & field5 = Other-service & field9 = Hour21-35,67, 0.000496, 1.317193,9.42172e-09,0.002058,1.000000
0 & field3 = HS-grad & field8 = Female & field6 = Own-child & field9 = Hour21-35,133, 0.000984, 1.317193,1.12045e-16,0.004085,1.000000
0 & field8 = Female & field5 = Other-service & field1 = Age17-23 & field6 = Own-child,318, 0.002352, 1.317193,5.45349e-39,0.009766,1.000000
0 & field4 = Never-married & field3 = HS-grad & field9 = Hour21-35 & field6 = Unmarried,81, 0.000599, 1.317193,1.97095e-10,0.002488,1.000000
0 & field5 = Adm-clerical & field6 = Not-in-family & field1 = Age24-31 & field8 = Female,220, 0.001627, 1.317193,3.75587e-27,0.006757,1.000000
0 & field3 = HS-grad & field1 = Age24-31 & field8 = Female & field6 = Own-child,150, 0.001109, 1.317193,1.01196e-18,0.004607,1.000000
0 & field1 = Age24-31 & field8 = Female & field9 = Hour21-35 & field6 = Unmarried,90, 0.000666, 1.317193,1.63903e-11,0.002764,1.000000
0 & field9 = Hour1-20 & field1 = Age24-31 & field8 = Female & field5 = Other-service,35, 0.000259, 1.317193,6.45292e-05,0.001075,1.000000
0 & field3 = HS-grad & field1 = Age24-31 & field5 = Other-service & field9 = Hour21-35,88, 0.000651, 1.317193,2.84863e-11,0.002703,1.000000
0 & field4 = Never-married & field1 = Age24-31 & field9 = Hour21-35 & field6 = Unmarried,54, 0.000399, 1.317193,3.41097e-07,0.001658,1.000000
0 & field6 = Not-in-family & field8 = Female & field5 = Other-service & field1 = Age17-23,105, 0.000777, 1.317193,2.59221e-13,0.003225,1.000000
0 & field3 = HS-grad & field4 = Divorced & field1 = Age24-31 & field9 = Hour21-35,30, 0.000222, 1.317193,0.000256260,0.000921,1.000000
0 & field1 = Age24-31 & field8 = Female & field6 = Own-child & field9 = Hour21-35,91, 0.000673, 1.317193,1.24324e-11,0.002795,1.000000
0 & field3 = HS-grad & field1 = Age24-31 & field9 = Hour21-35 & field6 = Unmarried,56, 0.000414, 1.317193,1.96389e-07,0.001720,1.000000
0 & field6 = Not-in-family & field9 = Hour1-20 & field3 = HS-grad & field5 = Other-service,38, 0.000281, 1.317193,2.82066e-05,0.001167,1.000000
0 & field8 = Female & field5 = Other-service & field6 = Own-child & field9 = Hour21-35,141, 0.001043, 1.317193,1.22337e-17,0.004330,1.000000
0 & field6 = Not-in-family & field3 = HS-grad & field5 = Other-service & field9 = Hour21-35,101, 0.000747, 1.317193,7.83444e-13,0.003102,1.000000
0 & field3 = HS-grad & field5 = Other-service & field9 = Hour21-35 & field6 = Unmarried,83, 0.000614, 1.317193,1.13419e-10,0.002549,1.000000
0 & field4 = Never-married & field1 = Age24-31 & field5 = Other-service & field9 = Hour21-35,125, 0.000924, 1.317193,1.02555e-15,0.003839,1.000000
