OPUS Miner: Filtered Top-k Association Discovery of Self-Sufficient Itemsets
Version 1.2
Copyright (C) 2012-2016 Geoffrey I Webb
This program comes with ABSOLUTELY NO WARRANTY. This is free software, 
and you are welcome to redistribute it under certain conditions.
See the GNU General Public Licence <http://www.gnu.org/licenses/> for details.

If you publish results obtained by using this software please cite
  Webb, G.I. & Vreeken, J. (2014) Efficient Discovery of the Most Interesting Associations.
  ACM Transactions on Knowledge Discovery from Data. 8(3), Art. no. 15.

  -c
  -l
  -k 100
  -s EDIBLE
  Mushroom.txt
  Output

File/input/Mushroom.txt: 118 items, 8416 transactions
Found 100 non-redundant productive itemsets in 162 seconds

SELF-SUFFICIENT ITEMSETS:
EDIBLE/field12 = ROOTED,192,1.875223,5.33558e-54
EDIBLE/field10 = RED,96,1.875223,3.79057e-27
EDIBLE/field15 = RED,96,1.875223,3.79057e-27
EDIBLE/field16 = RED,96,1.875223,3.79057e-27
EDIBLE/field23 = WASTE,192,1.875223,5.33558e-54
EDIBLE/field6 = ALMOND,400,1.875223,1.00362e-113
EDIBLE/field21 = PURPLE,48,1.875223,6.95407e-14
EDIBLE/field22 = NUMEROUS,400,1.875223,1.00362e-113
EDIBLE/field20 = FLARING,48,1.875223,6.95407e-14
EDIBLE/field6 = ANISE,400,1.875223,1.00362e-113
EDIBLE/field16 = ORANGE,192,1.875223,5.33558e-54
EDIBLE/field18 = BROWN,96,1.875223,3.79057e-27
EDIBLE/field15 = ORANGE,192,1.875223,5.33558e-54
EDIBLE/field18 = ORANGE,96,1.875223,3.79057e-27
EDIBLE/field21 = ORANGE,48,1.875223,6.95407e-14
EDIBLE/field21 = BUFF,48,1.875223,6.95407e-14
EDIBLE/field21 = YELLOW,48,1.875223,6.95407e-14
EDIBLE/field21 = YELLOW/field10 = BROWN,16,1.875223,4.22401e-05
EDIBLE/field15 = RED/field10 = RED,48,1.875223,6.95407e-14
EDIBLE/field18 = ORANGE/field21 = YELLOW,24,1.875223,2.71789e-07
EDIBLE/field2 = SUNKEN/field10 = BROWN,8,1.875223,0.00652096
EDIBLE/field21 = ORANGE/field18 = BROWN,24,1.875223,2.71789e-07
EDIBLE/field21 = YELLOW/field2 = BELL,12,1.875223,0.000525268
EDIBLE/field22 = NUMEROUS/field2 = BELL,176,1.875223,1.70973e-49
EDIBLE/field16 = RED/field15 = RED,48,1.875223,6.95407e-14
EDIBLE/field6 = ALMOND/field12 = ROOTED,96,1.875223,3.79057e-27
EDIBLE/field16 = RED/field10 = RED,48,1.875223,6.95407e-14
EDIBLE/field6 = ANISE/field12 = ROOTED,96,1.875223,3.79057e-27
EDIBLE/field21 = YELLOW/field18 = BROWN,24,1.875223,2.71789e-07
EDIBLE/field16 = GRAY/field15 = GRAY,192,1.875223,5.33558e-54
EDIBLE/field21 = ORANGE/field10 = ORANGE,16,1.875223,4.22401e-05
EDIBLE/field18 = ORANGE/field21 = BUFF,24,1.875223,2.71789e-07
EDIBLE/field6 = ANISE/field10 = BROWN,112,1.875223,1.36056e-31
EDIBLE/field20 = FLARING/field10 = PURPLE,12,1.875223,0.000525268
EDIBLE/field21 = YELLOW/field10 = ORANGE,16,1.875223,4.22401e-05
EDIBLE/field15 = GRAY/field10 = BROWN,144,1.875223,1.61297e-40
EDIBLE/field18 = ORANGE/field10 = ORANGE,32,1.875223,1.73710e-09
EDIBLE/field6 = ALMOND/field8 = CROWDED,48,1.875223,6.95407e-14
EDIBLE/field21 = PURPLE/field10 = BROWN,16,1.875223,4.22401e-05
EDIBLE/field16 = GRAY/field10 = PURPLE,144,1.875223,1.61297e-40
EDIBLE/field22 = ABUNDANT/field10 = BROWN,128,1.875223,4.75021e-36
EDIBLE/field22 = NUMEROUS/field6 = NONE,144,1.875223,1.61297e-40
EDIBLE/field18 = BROWN/field10 = BROWN,32,1.875223,1.73710e-09
EDIBLE/field18 = BROWN/field10 = ORANGE,32,1.875223,1.73710e-09
EDIBLE/field6 = ANISE/field22 = NUMEROUS,128,1.875223,4.75021e-36
EDIBLE/field16 = ORANGE/field2 = BELL,48,1.875223,6.95407e-14
EDIBLE/field12 = ROOTED/field10 = BROWN,64,1.875223,2.70957e-18
EDIBLE/field21 = BUFF/field18 = BROWN,24,1.875223,2.71789e-07
EDIBLE/field6 = ANISE/field12 = CLUB,256,1.875223,3.80100e-72
EDIBLE/field16 = ORANGE/field10 = BROWN,64,1.875223,2.70957e-18
EDIBLE/field21 = ORANGE/field10 = BROWN,16,1.875223,4.22401e-05
EDIBLE/field15 = ORANGE/field10 = BROWN,64,1.875223,2.70957e-18
EDIBLE/field16 = GRAY/field10 = BROWN,144,1.875223,1.61297e-40
EDIBLE/field15 = GRAY/field10 = PURPLE,144,1.875223,1.61297e-40
EDIBLE/field21 = BUFF/field10 = ORANGE,16,1.875223,4.22401e-05
EDIBLE/field18 = ORANGE/field21 = ORANGE,24,1.875223,2.71789e-07
EDIBLE/field15 = ORANGE/field2 = BELL,48,1.875223,6.95407e-14
EDIBLE/field21 = ORANGE/field2 = BELL,12,1.875223,0.000525268
EDIBLE/field6 = ALMOND/field12 = CLUB,256,1.875223,3.80100e-72
EDIBLE/field22 = NUMEROUS/field12 = CLUB,256,1.875223,3.80100e-72
EDIBLE/field12 = CLUB/field10 = BROWN,128,1.875223,4.75021e-36
EDIBLE/field22 = NUMEROUS/field8 = CROWDED,144,1.875223,1.61297e-40
EDIBLE/field21 = BUFF/field10 = BROWN,16,1.875223,4.22401e-05
EDIBLE/field21 = BUFF/field2 = BELL,12,1.875223,0.000525268
EDIBLE/field15 = GRAY/field21 = BROWN,288,1.875223,2.69575e-81
EDIBLE/field6 = ANISE/field2 = BELL,128,1.875223,4.75021e-36
EDIBLE/field22 = NUMEROUS/field10 = BROWN,64,1.875223,2.70957e-18
EDIBLE/field6 = ALMOND/field2 = BELL,128,1.875223,4.75021e-36
EDIBLE/field21 = PURPLE/field6 = ANISE,24,1.875223,2.71789e-07
EDIBLE/field16 = GRAY/field21 = BROWN,288,1.875223,2.69575e-81
EDIBLE/field12 = ROOTED/field21 = BROWN,96,1.875223,3.79057e-27
EDIBLE/field18 = ORANGE/field10 = BROWN,32,1.875223,1.73710e-09
EDIBLE/field18 = BROWN/field2 = BELL,24,1.875223,2.71789e-07
EDIBLE/field6 = NONE/field10 = BROWN,776,1.875223,1.55627e-227
EDIBLE/field6 = ALMOND/field10 = BROWN,112,1.875223,1.36056e-31
EDIBLE/field22 = ABUNDANT/field21 = BROWN,256,1.875223,3.80100e-72
EDIBLE/field18 = ORANGE/field2 = BELL,24,1.875223,2.71789e-07
EDIBLE/field6 = ALMOND/field21 = BROWN,200,1.875223,2.94902e-56
EDIBLE/field6 = ALMOND/field22 = NUMEROUS,128,1.875223,4.75021e-36
EDIBLE/field6 = ALMOND/field21 = PURPLE,24,1.875223,2.71789e-07
EDIBLE/field2 = SUNKEN/field21 = BROWN,16,1.875223,4.22401e-05
EDIBLE/field10 = ORANGE/field2 = BELL,16,1.875223,4.22401e-05
EDIBLE/field12 = CLUB/field21 = BROWN,256,1.875223,3.80100e-72
EDIBLE/field6 = ANISE/field21 = BROWN,200,1.875223,2.94902e-56
EDIBLE/field6 = NONE/field10 = PURPLE,444,1.875223,1.21449e-126
EDIBLE/field4 = PURPLE,16,1.875223,4.22401e-05
EDIBLE/field4 = GREEN,16,1.875223,4.22401e-05
EDIBLE/field10 = ORANGE,64,1.875223,2.70957e-18
EDIBLE/field2 = SUNKEN,32,1.875223,1.73710e-09
EDIBLE/field22 = ABUNDANT,512,1.875223,8.30647e-147
EDIBLE/field16 = GRAY,576,1.875223,5.14592e-166
EDIBLE/field15 = GRAY,576,1.875223,5.14592e-166
EDIBLE/field12 = CLUB/field2 = BELL,256,1.860686,2.94421e-68
EDIBLE/field6 = NONE/field8 = CROWDED,1384,1.853792,0.00000
EDIBLE/field6 = NONE,3688,1.816130,0.00000
EDIBLE/field8 = CROWDED,1480,1.743298,0.00000
EDIBLE/field8 = CROWDED/field10 = BROWN,288,1.730975,3.53681e-53
EDIBLE/field10 = PURPLE,444,1.692274,1.21449e-126
EDIBLE/field12 = CLUB,512,1.690342,8.30647e-147
